Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Western Africa (FAO),,2013,472303.5,11696.29,33297.63,679829.6,889749.9,636476.2,669113.9
Western Africa (FAO),,2014,475754.66,11687.48,35721,681027,875491.8,644630.94,673057.3
Western Africa (FAO),,2015,494402.34,11643.72,37470.3,714086.4,890484.44,667430.56,700531.6
Western Africa (FAO),,2016,485011.84,11605.8,35069.02,723635.7,802015.1,685837.94,775227.8
Western Africa (FAO),,2017,491258.28,11711.23,36450.16,747970.1,830417.4,708930.9,810599.5
Western Africa (FAO),,2018,504007.5,11705.04,37462.24,778946.44,865009,723383.9,844914.06
Western Africa (FAO),,2019,499824.3,11763.17,37292.68,807577.4,921174.06,738211.6,872040.8
Western Africa (FAO),,2020,503515.22,11996.49,35056.76,811417.06,955670,738549.25,881970.2
Western Africa (FAO),,2021,511774.94,12083.53,36700.21,813605.7,921767.9,768766.8,905733
Western Asia (FAO),,1961,120,6900,27184,465175,212904,6339,134475
Western Asia (FAO),,1962,120,6900,27335,461144,232159,6867,148345
Western Asia (FAO),,1963,120,6450,27410,466330,239680,6975,153231
Western Asia (FAO),,1964,120,6150,27505,465323,228939,5982,164206
Western Asia (FAO),,1965,120,6300,28423,476224,232088,7189,175173
Western Asia (FAO),,1966,125,6300,28540,490931,230191,10901,188402
Western Asia (FAO),,1967,125,6300,28850,474060,228170,12411,201215
Western Asia (FAO),,1968,125,6150,31727,476294,238467,13912,215303
Western Asia (FAO),,1969,125,6000,30285,508308,251685,16822,238435
Western Asia (FAO),,1970,125,5850,31567,519967,251103,18297,259234
Western Asia (FAO),,1971,130,5550,34935,538157,246551,18974,290681
Western Asia (FAO),,1972,130,5400,36524,527203,231890,20976,333542
Western Asia (FAO),,1973,130,7050,42174,531170,240459,24053,347653
Western Asia (FAO),,1974,130,4950,57978,540426,266518,23462,390357
Western Asia (FAO),,1975,135,4650,53263,581066,271375,21990,435082
Western Asia (FAO),,1976,135,4500,50744,567602,262309,23222,452430
Western Asia (FAO),,1977,135,4500,48349,602780,293070,25639,463190
Western Asia (FAO),,1978,135,4500,42956,631937,261954,25275,520121
Western Asia (FAO),,1979,140,4200,45534,537578,320273,25541,580769
Western Asia (FAO),,1980,140,4050,44146,561919,315073,25606,654449
Western Asia (FAO),,1981,140,4050,39123,634416,332944,27616,750984
Western Asia (FAO),,1982,140,4050,37288,654872,362365,30349,916289
Western Asia (FAO),,1983,145,3900,39085,694270,368134,31225,913927
Western Asia (FAO),,1984,145,3750,43666,717653,615068,33783,1040939
Western Asia (FAO),,1985,145,3300,46719,716988,538352,34725,1125127
Western Asia (FAO),,1986,145,3150,45309,737442,666457,34472,1220799
Western Asia (FAO),,1987,150,3150,46475,744077,533135,38109,1265881
Western Asia (FAO),,1988,150,3150,49280,770099,533917,40588,1373081
Western Asia (FAO),,1989,175,2925,52205,763043,587976,41920,1365293
Western Asia (FAO),,1990,148,2850,57201,755793,586981,44675,1339496
Western Asia (FAO),,1991,170,2850,57332.75,532379,541140.8,45240,1169248
Western Asia (FAO),,1992,160,2762.1,57500.95,570804,665296.25,127168,1357198.5
Western Asia (FAO),,1993,160,2770.18,60028.5,568191.06,664492,105967,1384084
Western Asia (FAO),,1994,500,2774.96,65923.86,638787.1,701913.1,112393,1529424
Western Asia (FAO),,1995,300,2784.61,60349.25,624559.25,673423.2,110186,1370745
Western Asia (FAO),,1996,318,2788.19,74866.3,626436.1,674439,114986,1530222.6
Western Asia (FAO),,1997,350,2783.64,70589.19,660596,813885.7,115574,1727275.4
Western Asia (FAO),,1998,417,2350,67176.06,705805.4,777117.6,114219,1774752.9
Western Asia (FAO),,1999,420,2295,63217.25,717026.5,797221.56,111779,1965018.8
Western Asia (FAO),,2000,425,2170,64672.58,709846.56,852376.56,117176,2254414.8
Western Asia (FAO),,2001,534,2100,65597,855781.1,974272.4,113492,2320939.2
Western Asia (FAO),,2002,268,2107,67783.8,809861.7,1020947.25,118254,2434091.2
Western Asia (FAO),,2003,495,1842,70359.4,836437.25,1034486.8,123602,2606068.2
Western Asia (FAO),,2004,645,2098,72020.2,828674.7,1040176.6,120052,2681212
Western Asia (FAO),,2005,440,2173,71922,861100.9,1053512.9,119259,2874166.8
Western Asia (FAO),,2006,236,2250,74966,874617.2,1086805.2,118166,2815284.5
Western Asia (FAO),,2007,336,2450,78967,920038.9,1129307.8,110291,3066582.8
Western Asia (FAO),,2008,292,1900,79162,922770.25,1210155,98367.5,3116206.2
Western Asia (FAO),,2009,289,1900,86967,934177.8,1267597.1,94756,3339053.2
Western Asia (FAO),,2010,473,1750,89157,918742.9,1319878.1,98196,3508575.5
Western Asia (FAO),,2011,548,1740,90485.53,1013616.25,1406068.5,96947,3659694.8
Western Asia (FAO),,2012,473,1606.74,87691.77,1060823,1494983,93929,3766872
Western Asia (FAO),,2013,401,1443.75,97098.41,1093261.1,1544113.2,93958.15,3801365
Western Asia (FAO),,2014,473,1371.14,147733.05,1126850.1,1495608.6,93334.23,3977413.8
Western Asia (FAO),,2015,481.46,1351.89,152710.02,1145119.9,1553200.5,97297.75,4085935.8
Western Asia (FAO),,2016,591,1280.68,156484.66,1183266.8,1638140.4,95334.01,4192447
Western Asia (FAO),,2017,327,1268.29,158141.81,1172313.4,1788678.1,91242.87,4557939.5
Western Asia (FAO),,2018,,1164.2,160849.1,1217897.4,1966940,90198.02,4748002.5
Western Asia (FAO),,2019,,1120.67,168049.84,1245324.4,2061018.9,92547.14,4781370
Western Asia (FAO),,2020,,1032.67,163225.9,1343895.6,2106742.2,94665.92,4971056.5
Western Asia (FAO),,2021,,1006.35,173849.56,1397069,2233139.2,98984.5,5000033
Western Europe (FAO),,1961,34728,170977,,165212,3420755,4914735,870452
Western Europe (FAO),,1962,34568,158956,,158475,3607197,5018071,927310
Western Europe (FAO),,1963,34734,152247,,145662,3667584,5026167,991015
Western Europe (FAO),,1964,34518,153495,,146814,3457335,5278039,1087778
Western Europe (FAO),,1965,33994,144406,,157228,3450047,5614639,1145195
Western Europe (FAO),,1966,34102,128159,,159280,3683496,5587309,1051265
Western Europe (FAO),,1967,34827,106157,,157047,3861290,5885629,1127598
Western Europe (FAO),,1968,36027,104652,,156623,3978815,6311011,1160519
Western Europe (FAO),,1969,35830,110848,,159632,3954702,6222501,1319856
Western Europe (FAO),,1970,37835,100593,,162396,4136248,6477702,1453901
Western Europe (FAO),,1971,38033,89202,,173949,4204947,6948955,1529065
Western Europe (FAO),,1972,38234,74127,,175167,3823958,7094189,1603101
Western Europe (FAO),,1973,38183,61418,,173734,3903406,7134117,1742715
Western Europe (FAO),,1974,39127,61911,,189147,4588668,7462493,1711267
Western Europe (FAO),,1975,38832,63932,,203676,4497515,7602084,1739347
Western Europe (FAO),,1976,39211,66744,,223501,4532203,7723338,1818521
Western Europe (FAO),,1977,40831,67324,,219523,4335445,7893390,1899791
Western Europe (FAO),,1978,40176,65026,,224854,4426715,8277980,1982404
Western Europe (FAO),,1979,39087,60921,,243191,4723205,8577833,2094202
Western Europe (FAO),,1980,39748,56501,,261131,4834470,8720564,2208807
Western Europe (FAO),,1981,42375,49168,,256826,4869369,8772247,2381218
Western Europe (FAO),,1982,44528,45357,,262619,4662463,8613878,2495897
Western Europe (FAO),,1983,45095,44455,,254416,4762968,8786440,2402139
Western Europe (FAO),,1984,43307,47559,,255098,5196644,8963220,2394450
Western Europe (FAO),,1985,46192,46513,,258149,5114296,9179856,2413375
Western Europe (FAO),,1986,44547,34712,,251122,5289127,9318281,2544472
Western Europe (FAO),,1987,45050,32899,,257077,5329658,9509913,2672653
Western Europe (FAO),,1988,44833,28772,,247021,5012403,9759972,2757671
Western Europe (FAO),,1989,46527,25605,,249608,4786575,9556136,2861482
Western Europe (FAO),,1990,48462,24469,,279734,5256354,9415836,3021181
Western Europe (FAO),,1991,57192.42,24131,,264094,5628565,8819318,3647248.5
Western Europe (FAO),,1992,65282,22585,,250767,5072919,8751351,3780170.2
Western Europe (FAO),,1993,63397.62,21806,,242956,4637794,9163445,4036886.8
Western Europe (FAO),,1994,63535.95,20792,,236531,4360515,9131794,4342027
Western Europe (FAO),,1995,124430,20190,,235447,4371718,9119710,4546806.5
Western Europe (FAO),,1996,123201,21491,,239287,4541926,9181967,4981619.5
Western Europe (FAO),,1997,121561,22759,,235185,4430276,8880596,5178654
Western Europe (FAO),,1998,125059,22681,,234527,4181750,9703511,5268879
Western Europe (FAO),,1999,122674,21434,,234956,4122435,9917059,4904638
Western Europe (FAO),,2000,98859.7,23794,,242342,3917510,9701943,4272054.5
Western Europe (FAO),,2001,87192.85,24748,,242279,3944509,9618957,4371078.5
Western Europe (FAO),,2002,79918.69,19681,,232001,4014528,9633617,4315842.5
Western Europe (FAO),,2003,67656.8,16372,,230947.88,3854319,9617284,4103344
Western Europe (FAO),,2004,69787.9,14900,,232381.56,3854083,9721334,4270495.5
Western Europe (FAO),,2005,68780.4,13823,,231617.94,3723970,9841566,4253814
Western Europe (FAO),,2006,72574,11401,,225354,3711981,9706530,4092127
Western Europe (FAO),,2007,77083.1,11521,,222622.38,3722280.5,10155247,4347369
Western Europe (FAO),,2008,78732.6,11231.65,,210281.28,3735114.2,10543547,4310425.5
Western Europe (FAO),,2009,78129.4,10350,,205463.36,3746548,10671427,4405391
Western Europe (FAO),,2010,79475.83,11562,,199628.27,3785045.8,10965946,4599666
Western Europe (FAO),,2011,77691.62,12620.06,,197842.7,3766746.5,11091842,4734177.5
Western Europe (FAO),,2012,76702.19,12713.32,,192776,3651593.8,10860666,4781959.5
Western Europe (FAO),,2013,75452.69,12603.32,,186476,3526484,10850831,4798919
Western Europe (FAO),,2014,71531.91,11778.27,,183353.9,3562946.5,10918990,5033588
Western Europe (FAO),,2015,60677.39,11730.74,,182377,3611379.8,11082490,5086913
Western Europe (FAO),,2016,69726.5,10871.68,,178300.2,3698323.8,11040994,5112874
Western Europe (FAO),,2017,67739.1,10427.84,,173254,3668209,10913400,5060576.5
Western Europe (FAO),,2018,1938,10280.09,,152296,3696911,10894063,4951930
Western Europe (FAO),,2019,2157,9723.72,,154902,3609041,10835529,4919446
Western Europe (FAO),,2020,2089,9718.43,,160824,3587024,10819298,4907856.5
Western Europe (FAO),,2021,2085,8337.33,,156484,3549886,10778881,4736793.5
World,OWID_WRL,1961,844797,559570,122633,6031653,28753818,24747224,8949137
World,OWID_WRL,1962,838297,537876,126672,6166268,30305868,26054582,9205251
World,OWID_WRL,1963,861792,541542,131582,6162828,31974288,28015516,9748941
World,OWID_WRL,1964,885025,574611,135176,6157508,32435324,28676888,10140986
World,OWID_WRL,1965,897932,553295,143518,6211627,33038840,31283532,10961518
World,OWID_WRL,1966,911367,514619,154912,6317169,34752396,32411002,11682241
World,OWID_WRL,1967,939170,500671,155146,6493013,36495388,33863370,12383672
World,OWID_WRL,1968,959862,515098,162031,6671856,38225930,34401156,12782528
World,OWID_WRL,1969,989631,528669,159168,6649270,39209370,34120532,13732066
World,OWID_WRL,1970,1001768,527493,160973,6830058,39659628,35795116,15095310
World,OWID_WRL,1971,1003065,511632,162855,6960756,39411132,39416756,15731479
World,OWID_WRL,1972,1034541,505733,170381,7017303,39896764,40622812,16832392
World,OWID_WRL,1973,1010141,503022,174528,6784284,40258480,40469910,17621272
World,OWID_WRL,1974,1032198,467627,189323,6561177,43309924,42429880,18296732
World,OWID_WRL,1975,1040954,498075,180123,6790944,45196650,41669904,18673798
World,OWID_WRL,1976,1045839,538871,180635,6819265,47580860,40750548,20025390
World,OWID_WRL,1977,1081135,546767,181474,6883543,47985116,42947830,21229728
World,OWID_WRL,1978,1088465,557466,175621,7043218,48512640,45641544,22703782
World,OWID_WRL,1979,1113414,560263,177115,7043186,47356360,50083910,24556796
World,OWID_WRL,1980,1133347,515684,186662,7340494,47171850,52674296,25946188
World,OWID_WRL,1981,1158633,500365,178697,7620414,47633404,52990024,27509134
World,OWID_WRL,1982,1188520,457825,192301,7711081,47726580,53195932,28461798
World,OWID_WRL,1983,1206542,454090,195045,7992337,48998530,55477120,29199414
World,OWID_WRL,1984,1211235,474344,209082,8070985,50394056,57486620,29773992
World,OWID_WRL,1985,1232398,484104,212743,8247695,51302796,59965524,31180426
World,OWID_WRL,1986,1251160,473535,205770,8334672,53085376,60720810,33320380
World,OWID_WRL,1987,1269558,495835,199059,8649091,53047870,63422510,35963730
World,OWID_WRL,1988,1288896,495755,211195,9052103,53541908,66895240,37727576
World,OWID_WRL,1989,1313375,502037,231228,9379830,53764810,67974104,38665270
World,OWID_WRL,1990,1285786,520708,246661,9698876,55295310,69699160,40996812
World,OWID_WRL,1991,1341333.4,521934.7,251661.47,9607269,56462576,70748350,43784252
World,OWID_WRL,1992,1337521.8,665100.3,263924.66,9711829,55677910,72876040,45992028
World,OWID_WRL,1993,1401640.9,626178.5,256321.3,9817046,54601924,75269410,48933436
World,OWID_WRL,1994,1430178.2,659566.4,271121.38,10028340,54678690,78757310,51728920
World,OWID_WRL,1995,1514021,671596,277401.03,10237930,55586370,83400150,55306772
World,OWID_WRL,1996,1514821.9,726964.5,307352.75,9940390,56369404,78748130,57198172
World,OWID_WRL,1997,1533591.4,732067.6,305008.94,10309631,57746184,82653784,60809884
World,OWID_WRL,1998,1576084.6,721715.75,314499,10782800,57598004,88238070,63353350
World,OWID_WRL,1999,1611933.1,738456.1,319484.28,11009594,59143730,90200660,66084776
World,OWID_WRL,2000,1592470.2,745507.2,323138.16,11286176,59604440,89248824,68656376
World,OWID_WRL,2001,1597639,781765.94,331408.38,11541899,59381000,90132776,71291180
World,OWID_WRL,2002,1628186.4,750759.4,327167.78,11556214,60653616,92453040,74554240
World,OWID_WRL,2003,1653556.1,750810.06,335467.3,11886959,61653484,94911740,76096600
World,OWID_WRL,2004,1683718.9,742666.3,347183.1,12224151,63456868,95871464,78619520
World,OWID_WRL,2005,1717752.8,737978.56,312618.88,12641455,63930910,98180110,81411510
World,OWID_WRL,2006,1768843.6,730109.44,354115.44,12880232,65555890,100035490,83473640
World,OWID_WRL,2007,1804261.4,703429.44,404396.94,13381003,67453020,98685070,88508180
World,OWID_WRL,2008,1860983.6,708666.44,438678.25,13383048,67835790,102839230,92718350
World,OWID_WRL,2009,1890566.8,710411.1,430945.7,13492867,68557656,105286030,94785544
World,OWID_WRL,2010,1895440,703101.06,452838.03,13534285,68768510,108171490,99317480
World,OWID_WRL,2011,1959150.4,720187.4,467382.4,13602644,68766130,108807600,103365464
World,OWID_WRL,2012,1975818,731853.6,472657.9,13698514,69379540,112296770,107243170
World,OWID_WRL,2013,1986744.5,704903.6,494968.56,14059660,70676984,114252420,110293096
World,OWID_WRL,2014,1999751.9,712198.6,544831.6,14429260,71188770,116348510,113399660
World,OWID_WRL,2015,2043320.1,743963.75,559709.6,14915738,70859730,118609150,117581060
World,OWID_WRL,2016,2042404.6,733888.3,555881.4,15183240,71173440,117895880,120733784
World,OWID_WRL,2017,2062986.4,701345.56,564341.4,15376157,72610344,118806240,124705064
World,OWID_WRL,2018,1969688.1,691138.9,567185.06,15526263,74484904,119073656,128275730
World,OWID_WRL,2019,1979371.4,718142.4,630297.6,15776162,76488910,108184120,133801560
World,OWID_WRL,2020,1987625,775691.3,610048.2,16105015,75877000,108252150,137029230
World,OWID_WRL,2021,2010527.2,730887.75,602644.75,16357614,76768270,120372130,137979970
Yemen,YEM,1961,,,1930,24870,18500,,1310
Yemen,YEM,1962,,,1930,25740,18650,,1315
Yemen,YEM,1963,,,1940,26120,18700,,1320
Yemen,YEM,1964,,,1940,26710,19200,,1325
Yemen,YEM,1965,,,1940,27450,19800,,1330
Yemen,YEM,1966,,,1950,25300,19200,,1335
Yemen,YEM,1967,,,1960,26010,19400,,1340
Yemen,YEM,1968,,,1970,25040,16500,,1345
Yemen,YEM,1969,,,1980,21890,15200,,1350
Yemen,YEM,1970,,,1980,22000,15000,,1359
Yemen,YEM,1971,,,1880,24780,16200,,1380
Yemen,YEM,1972,,,1880,23180,16900,,1400
Yemen,YEM,1973,,,2240,23350,16500,,1425
Yemen,YEM,1974,,,2160,25530,18300,,1450
Yemen,YEM,1975,,,2160,28000,20000,,1475
Yemen,YEM,1976,,,2090,26970,19700,,1600
Yemen,YEM,1977,,,1890,28340,22900,,3776
Yemen,YEM,1978,,,1740,28510,25700,,3812
Yemen,YEM,1979,,,2040,28980,28700,,4639
Yemen,YEM,1980,,,2200,30000,34000,,6062
Yemen,YEM,1981,,,2312,31220,34100,,7671
Yemen,YEM,1982,,,2060,32270,34200,,15080
Yemen,YEM,1983,,,2060,34420,34400,,23440
Yemen,YEM,1984,,,2076,35000,34600,,30634
Yemen,YEM,1985,,,2076,36000,35000,,50098
Yemen,YEM,1986,,,2076,35490,34900,,52100
Yemen,YEM,1987,,,2210,35060,35900,,53800
Yemen,YEM,1988,,,2320,37000,36360,,77326
Yemen,YEM,1989,,,2450,37000,37453,,59979
Yemen,YEM,1990,,,2560,38140,37953,,39035
Yemen,YEM,1991,,,2480,40190,36815,,35102
Yemen,YEM,1992,,,2510,41020,37551,,48052
Yemen,YEM,1993,,,2560,39970,38677,,53956
Yemen,YEM,1994,,,2610,37960,39837,,55000
Yemen,YEM,1995,,,2610,37990,40634,,47156
Yemen,YEM,1996,,,2610,39250,41649,,55455
Yemen,YEM,1997,,,2640,42500,43107,,56286
Yemen,YEM,1998,,,2660,44600,45262,,61352
Yemen,YEM,1999,,,2690,45900,47110,,63115
Yemen,YEM,2000,,,2768,46840,51698,,66734
Yemen,YEM,2001,,,2896,49000,56188,,78336
Yemen,YEM,2002,,,3008,50100,59283,,83451
Yemen,YEM,2003,,,3120,44314,69541,,108800
Yemen,YEM,2004,,,3152,45200,70931,,110976
Yemen,YEM,2005,,,3184,46345,72627,,113195
Yemen,YEM,2006,,,2277,47848,72793,,117723
Yemen,YEM,2007,,,2368,52868,81936,,129495
Yemen,YEM,2008,,,2433,58492,90242,,135568
Yemen,YEM,2009,,,2482,62333,96735,,139655
Yemen,YEM,2010,,,2551,69330,107512,,144103
Yemen,YEM,2011,,,2633,85028,109850,,153621
Yemen,YEM,2012,,,2775,97663,111285.81,,156329
Yemen,YEM,2013,,,2810,116522,111787.37,,166131
Yemen,YEM,2014,,,2889,135132,77095,,182230
Yemen,YEM,2015,,,2813,127624,72126,,176763
Yemen,YEM,2016,,,2532,117284,65635,,169692
Yemen,YEM,2017,,,2481,117070,63666,,168628.27
Yemen,YEM,2018,,,2469,116056,62393,,183725.95
Yemen,YEM,2019,,,2940.67,131213.33,75602.33,,195941.86
Yemen,YEM,2020,,,2758.25,137327.55,95615.61,,200533.19
Yemen,YEM,2021,,,2620.84,129715.19,96353.75,,205941.3
Yugoslavia,OWID_YGS,1961,3000,4000,,46000,154000,485500,66990
Yugoslavia,OWID_YGS,1962,3000,3000,,54000,216000,434050,66000
Yugoslavia,OWID_YGS,1963,3000,3000,,45000,208000,432595,67000
Yugoslavia,OWID_YGS,1964,3000,2000,,42000,180000,530817,73000
Yugoslavia,OWID_YGS,1965,3000,1000,,44000,183000,633989,80000
Yugoslavia,OWID_YGS,1966,3000,1000,,46000,216000,484797,88879
Yugoslavia,OWID_YGS,1967,3000,1000,,50000,239000,513468,95497
Yugoslavia,OWID_YGS,1968,3000,1000,,55000,269000,540533,106550
Yugoslavia,OWID_YGS,1969,3000,1000,,51573,258000,480590,120697
Yugoslavia,OWID_YGS,1970,3000,1000,,46828,233000,567670,143000
Yugoslavia,OWID_YGS,1971,3000,600,,50000,242000,640769,149000
Yugoslavia,OWID_YGS,1972,4000,500,,49000,233000,588445,143622
Yugoslavia,OWID_YGS,1973,4000,516,,50000,267000,528892,159937
Yugoslavia,OWID_YGS,1974,4000,489,,48000,307000,665341,181263
Yugoslavia,OWID_YGS,1975,4000,1200,,55000,321000,673558,188181
Yugoslavia,OWID_YGS,1976,4000,480,,60000,326000,634736,204164
Yugoslavia,OWID_YGS,1977,5000,312,,57000,333000,718470,227000
Yugoslavia,OWID_YGS,1978,6000,500,,62000,338000,839980,253000
Yugoslavia,OWID_YGS,1979,6000,382,,61000,341000,790590,266800
Yugoslavia,OWID_YGS,1980,6000,410,,58000,335000,769195,277000
Yugoslavia,OWID_YGS,1981,6000,300,,57000,323000,806655,286000
Yugoslavia,OWID_YGS,1982,6000,230,,59000,343000,810600,282000
Yugoslavia,OWID_YGS,1983,6000,240,,60000,345000,807830,287000
Yugoslavia,OWID_YGS,1984,8000,340,,58000,350000,918520,311000
Yugoslavia,OWID_YGS,1985,8000,285,,62000,333000,853300,297000
Yugoslavia,OWID_YGS,1986,8000,285,,63000,317000,806650,328000
Yugoslavia,OWID_YGS,1987,7900,261,,65000,317000,869550,344500
Yugoslavia,OWID_YGS,1988,8200,315,,70000,301000,853250,328000
Yugoslavia,OWID_YGS,1989,8000,391,,69000,309417,823900,285680
Yugoslavia,OWID_YGS,1990,7000,335,,67316,352490,810100,295000
Yugoslavia,OWID_YGS,1991,7000,270,,56850,301383,716400,233371
Zambia,ZMB,1961,12000,,,648,25080,2477.2,3800
Zambia,ZMB,1962,12000,,,713,24890,2345.2,3900
Zambia,ZMB,1963,12500,,,709,24700,1984.4,4100
Zambia,ZMB,1964,13000,,,689,24643,2279.2,4700
Zambia,ZMB,1965,13500,,,681,27018,2411.2,5300
Zambia,ZMB,1966,14000,,,703,27685,2904,6800
Zambia,ZMB,1967,14500,,,784,26090,3159.2,7470
Zambia,ZMB,1968,15000,,,762,27524,2996.4,7300
Zambia,ZMB,1969,15500,,,1732,25229,3124,9300
Zambia,ZMB,1970,16000,,,1047,27540,3124,9900
Zambia,ZMB,1971,16500,,,1019,26107,2992,8700
Zambia,ZMB,1972,17000,,,1005,25777,4360.4,13500
Zambia,ZMB,1973,17700,,,1186,26556,4884,13000
Zambia,ZMB,1974,18400,,,1108,24676,5079.36,16100
Zambia,ZMB,1975,19100,,,1079,25840,5403.2,20800
Zambia,ZMB,1976,19800,,,1082,27506,5698,24600
Zambia,ZMB,1977,20500,,,1259,27712,7141.2,23100
Zambia,ZMB,1978,21200,,,1217,27358,7480,22200
Zambia,ZMB,1979,21700,,,1285,27570,6683.6,22300
Zambia,ZMB,1980,22400,,,1025,28055,7209.4,24000
Zambia,ZMB,1981,23100,,,1126,30784,7637.52,18800
Zambia,ZMB,1982,24800,,,1447,32608,8102.6,18740
Zambia,ZMB,1983,25000,,,1533,29920,6393.2,16973
Zambia,ZMB,1984,25500,,,1448,28357,5486.8,13984
Zambia,ZMB,1985,26000,,,1640,31616,5860.8,16001
